Taxonomic_name,Network,O.NET,Site,N,phylum,class,order,family,genus,Resolved.to,node
Oligochaeta,BUBBS,BUBBS,Outlet.10477.trt.2004,62.72401434,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.11007.fishless.2011,93.78733572,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.10487.trt.2011,135.2050976,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.10477.trt.2011,168.9708141,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.11007.fishless.2003,189.3667861,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.Vidette.below.2003,338.1123059,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.11007.fishless.2004,459.3787336,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.10487.trt.2003,562.1266428,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.Vidette.below.2004,577.0609319,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.10487.trt.2004,763.4408602,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.Vidette.below.2011,968.1401832,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.10494.trt.2012,2227.001195,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,BUBBS,BUBBS,Outlet.Vidette.below.2012,5968.936679,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS2_1,22.50225023,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS2_3,256.5256526,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS3_1,85.50855086,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS3_3,463.5463546,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS4_1,31.50315032,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS4_2,36.00360036,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,CASCADE,CASCADE,CLS5_1 ,121.5121512,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,EVO,EVO,ELS2_3,9.00090009,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,EVO,EVO,ELS4_3,9.00090009,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,EVO,EVO,ELS5_1,49.5049505,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,EVO,EVO,ELS7_3,90.0090009,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10048,16,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10056,40,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10052,50,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10042,70.4,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10049,72,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10038,80,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10041,85.33333333,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10037,90.66666667,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10040,165.3333333,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10044,288,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10054,435.2,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,LO.KERN,KERN,10055,864,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS1_3,180.0180018,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS3_1,4.500450045,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS3_2,22.50225023,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS4_1,9.00090009,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS4_2,4.500450045,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,RAE,BUBBS,RLS4_3,9.00090009,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10034,16,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10039,87.27272727,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10029,112,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10047,118.8571429,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10030,304,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10053,320,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10031,404,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,UP.KERN,KERN,10046,544,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS2_1_3,427.5427543,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS2_2_3,409.5409541,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS2_3_3,76.50765077,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS3_3_3,103.510351,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS4_1_3,18.00180018,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,YOUNG,YOUNG,YLS4_3_3,139.5139514,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS8.7,5.555555556,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS8.5,2.777777778,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS8.4,1.388888889,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS8.2,1.388888889,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.6,2.02020202,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.5,3.03030303,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.4,0.925925926,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.3,3.703703704,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.2,5.555555556,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS7.1,3.333333333,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS6.5,11.11111111,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS6.4,11.11111111,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS6.3,3.472222222,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS6.2,4.04040404,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS5.3,4.444444444,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS5.1,2.777777778,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS4.3,2.777777778,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS3.5,11.11111111,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS3.4,8.333333333,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS3.3,7.777777778,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS3.1,2.777777778,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS2.6,4.166666667,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS2.4,6.944444444,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Oligochaeta,ROCK,ROCK,RCLS2.3,3.703703704,Annelida,Clitellata,NA,NA,NA,Subclass,Oligochaeta
Onocosmoecus,YOUNG,YOUNG,YLS2_1_3,4.500450045,Arthropoda,Insecta,Trichoptera,Limnephilidae,Onocosmoecus,Genus,Onocosmoecus
Onocosmoecus,YOUNG,YOUNG,YLS4_3_3,76.50765077,Arthropoda,Insecta,Trichoptera,Limnephilidae,Onocosmoecus,Genus,Onocosmoecus
Optioservus,CASCADE,CASCADE,CLS3_3,76.50765077,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS1_3,4.500450045,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS3_1,288.0288029,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS3_2,4.500450045,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS4_1,243.0243024,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS4_2,13.50135014,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS6_1,252.0252025,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,RAE,BUBBS,RLS6_2,40.50405041,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,YOUNG,YOUNG,YLS3_1_3,4.500450045,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS7.5,2.02020202,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS7.4,1.851851852,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS7.3,0.925925926,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS7.2,1.851851852,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS7.1,2.222222222,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS6.3,2.777777778,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS5.3,3.333333333,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Optioservus,ROCK,ROCK,RCLS5.2,2.222222222,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus,Genus,Optioservus
Oreodytes,BUBBS,BUBBS,Outlet.10477.trt.2003,8.960573477,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,CASCADE,CASCADE,CLS2_3,4.500450045,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,LO.KERN,KERN,10037,26.66666667,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10039,2.909090909,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10030,3.2,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10029,8,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10047,27.42857143,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10034,36,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreodytes,UP.KERN,KERN,10032,116.3636364,Arthropoda,Insecta,Coleoptera,Dytiscidae,Oreodytes,Genus,Oreodytes
Oreogeton,CASCADE,CASCADE,CLS3_1,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,CASCADE,CASCADE,CLS4_2,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS4_1,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS4_3,18.00180018,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS5_1,40.50405041,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS5_2,9.00090009,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS5_3,9.00090009,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS6_2,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,EVO,EVO,ELS8_2,13.50135014,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,RAE,BUBBS,RLS3_1,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,RAE,BUBBS,RLS6_2,4.500450045,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Oreogeton,ROCK,ROCK,RCLS7.6,3.03030303,Arthropoda,Insecta,Diptera,Empididae,Oreogeton,Genus,Oreogeton
Ormosia,BUBBS,BUBBS,Outlet.11007.fishless.2004,1.792114695,Arthropoda,Insecta,Diptera,Tipulidae,Ormosia,Family,Tipulidae
Orohermes,ROCK,ROCK,RCLS8.7,1.388888889,Arthropoda,Insecta,Megaloptera,Corydalidae,Orohermes,Genus,Orohermes
Ostracoda,BUBBS,BUBBS,Outlet.10487.trt.2003,2.38948626,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.10487.trt.2004,4.778972521,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.11007.fishless.2003,5.973715651,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.11007.fishless.2011,11.9474313,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.10477.trt.2011,21.50537634,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.11007.fishless.2004,49.5818399,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.Vidette.below.2011,190.3624054,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.10487.trt.2011,203.9028276,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.10494.trt.2012,219.832736,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.Vidette.below.2003,229.390681,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.Vidette.below.2004,353.6439665,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,BUBBS,BUBBS,Outlet.Vidette.below.2012,774.1935484,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,CASCADE,CASCADE,CLS5_1 ,36.00360036,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,LO.KERN,KERN,10049,8,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,LO.KERN,KERN,10038,16,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,LO.KERN,KERN,10052,32,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,LO.KERN,KERN,10044,160,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,UP.KERN,KERN,10034,12,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,UP.KERN,KERN,10031,16,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,UP.KERN,KERN,10053,21.33333333,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,UP.KERN,KERN,10030,22.4,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,UP.KERN,KERN,10029,24,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,ROCK,ROCK,RCLS8.4,1.388888889,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,ROCK,ROCK,RCLS8.3,1.388888889,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Ostracoda,ROCK,ROCK,RCLS6.4,1.388888889,Arthropoda,Ostracoda,NA,NA,NA,Class,Ostracoda
Palpomyia,YOUNG,YOUNG,YLS2_2_3,13.50135014,Arthropoda,Insecta,Diptera,Ceratopogonidae,Palpomyia,Genus,Palpomyia
Palpomyia,YOUNG,YOUNG,YLS2_3_3,22.50225023,Arthropoda,Insecta,Diptera,Ceratopogonidae,Palpomyia,Genus,Palpomyia
Palpomyia,YOUNG,YOUNG,YLS3_1_3,13.50135014,Arthropoda,Insecta,Diptera,Ceratopogonidae,Palpomyia,Genus,Palpomyia
Palpomyia,YOUNG,YOUNG,YLS4_3_3,4.500450045,Arthropoda,Insecta,Diptera,Ceratopogonidae,Palpomyia,Genus,Palpomyia
Paraleptophlebia,BUBBS,BUBBS,Outlet.11007.fishless.2004,7.168458781,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.Vidette.below.2011,45.47988849,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.Vidette.below.2003,56.15292712,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.10487.trt.2011,96.37594584,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.10487.trt.2003,121.2664277,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.10487.trt.2004,202.5089606,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.Vidette.below.2004,326.7622461,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.Vidette.below.2012,473.1182796,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,BUBBS,BUBBS,Outlet.10494.trt.2012,965.3524492,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,CASCADE,CASCADE,CLS3_2,4.500450045,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,CASCADE,CASCADE,CLS3_3,31.50315032,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,CASCADE,CASCADE,CLS4_2,18.00180018,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,CASCADE,CASCADE,CLS4_3,13.50135014,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,CASCADE,CASCADE,CLS5_1 ,27.00270027,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,EVO,EVO,ELS7_3,4.500450045,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10035,8,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10049,16,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10038,24,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10052,48,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10048,80,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10044,336,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,LO.KERN,KERN,10056,672,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,UP.KERN,KERN,10033,10.66666667,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS8.2,1.388888889,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS7.7,0.925925926,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS7.4,0.925925926,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS7.1,14.44444444,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS6.5,1.111111111,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS6.4,12.5,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS6.3,0.694444444,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS5.1,0.925925926,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS3.5,6.666666667,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS3.3,13.33333333,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS3.2,43.05555556,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraleptophlebia,ROCK,ROCK,RCLS3.1,6.944444444,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,Genus,Paraleptophlebia
Paraperla,RAE,BUBBS,RLS3_2,13.50135014,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Paraperla,Genus,Paraperla
Paraperla,YOUNG,YOUNG,YLS2_2_3,76.50765077,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Paraperla,Genus,Paraperla
Paraperla,YOUNG,YOUNG,YLS2_3_3,4.500450045,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Paraperla,Genus,Paraperla
Paraperla,ROCK,ROCK,RCLS2.4,1.388888889,Arthropoda,Insecta,Plecoptera,Chloroperlidae,Paraperla,Genus,Paraperla
Parapsyche,BUBBS,BUBBS,Outlet.Vidette.below.2003,1.19474313,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Parapsyche,Genus,Parapsyche
Parapsyche,BUBBS,BUBBS,Outlet.10487.trt.2011,2.38948626,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Parapsyche,Genus,Parapsyche
Parapsyche,BUBBS,BUBBS,Outlet.10487.trt.2004,4.778972521,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Parapsyche,Genus,Parapsyche
Parapsyche,BUBBS,BUBBS,Outlet.Vidette.below.2004,4.778972521,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Parapsyche,Genus,Parapsyche
